Column1,Column2,Column3,Column4,Column5,Column6,Column7
Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
0.7723531,0.945739,6.988888,6.533976,9.614147,47.185966,82.293526
0.7743544,0.931373,7.000860,6.526793,9.616575,47.257671,82.422043
0.7763557,0.945739,6.993677,6.514822,9.604626,47.289028,82.298744
0.7783560,0.945739,6.988888,6.510033,9.597891,47.290813,82.293526
0.7803574,0.955316,6.988888,6.524399,9.608588,47.233089,82.216438
0.7823647,0.960104,7.003254,6.507639,9.608159,47.366718,82.193756
0.7843661,0.976864,6.996071,6.507639,9.604615,47.347256,82.051163
0.7863674,0.981653,6.998465,6.517216,9.613338,47.317528,82.015396
0.7883686,0.991230,6.991282,6.533976,9.620468,47.220837,81.930344
0.7903700,1.010384,7.003254,6.555524,9.645794,47.185642,81.790382
0.7923713,1.010384,6.986494,6.584256,9.653207,46.993633,81.770958
0.7943668,1.005595,6.981705,6.598621,9.659049,46.909370,81.803886
0.7963680,1.000807,7.000860,6.620170,9.687120,46.890163,81.864410
0.7983694,0.996018,6.993677,6.608199,9.673255,46.910404,81.894615
0.8003708,0.988836,6.986494,6.620170,9.675512,46.825783,81.944130
0.8023672,1.007990,6.967340,6.641718,9.678445,46.666939,81.767937
0.8043685,1.019961,6.955369,6.684815,9.700733,46.440765,81.657394
0.8063697,1.019961,6.964945,6.694392,9.714200,46.438347,81.668709
0.8083711,1.022355,6.950580,6.708758,9.714072,46.320583,81.632408
0.8103678,1.022355,6.936214,6.744672,9.728662,46.109806,81.615326
0.8123691,1.027144,6.936214,6.737489,9.724189,46.143169,81.576614
0.8143643,1.039115,6.945791,6.751855,9.742244,46.128029,81.491447
0.8163657,1.027144,6.952974,6.727912,9.729526,46.251480,81.596626
0.8183628,1.015172,6.943397,6.727912,9.721427,46.205769,81.681900
0.8203642,1.000807,6.917060,6.713547,9.691183,46.151978,81.767189
0.8223655,1.000807,6.917060,6.713547,9.691183,46.151978,81.767189
0.8243668,1.000807,6.926637,6.701575,9.689738,46.241859,81.778419
0.8263612,1.007990,6.926637,6.672844,9.670635,46.369026,81.720230
0.8283625,1.003201,6.933820,6.689604,9.686851,46.323483,81.767441
0.8303639,1.024750,6.945791,6.677632,9.689423,46.435780,81.607391
0.8323650,1.019961,6.938608,6.699181,9.698641,46.311760,81.637527
0.8343663,1.012778,6.938608,6.701575,9.699542,46.297287,81.695595
0.8363673,1.000807,6.917060,6.725518,9.699481,46.100986,81.767189
0.8383631,0.991230,6.905088,6.725518,9.689962,46.046799,81.830963
0.8403644,0.996018,6.905088,6.720729,9.687131,46.069992,81.792038
0.8423598,0.972076,6.907483,6.713547,9.681423,46.096466,81.989487
0.8443610,0.974470,6.878752,6.718335,9.664515,45.960434,81.936920
0.8463624,0.979258,6.897906,6.711152,9.673656,46.071865,81.920021
0.8483638,0.957710,6.905088,6.708758,9.674962,46.099003,82.103668
0.8503652,0.962498,6.914666,6.706364,9.680616,46.150848,82.075539
0.8523665,0.976864,6.895512,6.694392,9.660085,46.132324,81.936752
0.8543679,0.960104,6.917060,6.694392,9.673800,46.210354,82.097702
0.8563693,0.948133,6.924243,6.663267,9.656253,46.366184,82.203011
0.8583706,0.960104,6.921848,6.682421,9.668947,46.281017,82.103096
0.8603720,0.955316,6.917060,6.641718,9.636949,46.433731,82.136620
0.8623734,0.960104,6.917060,6.644113,9.639074,46.426105,82.097702
0.8643746,0.960104,6.909877,6.627353,9.622370,46.469204,82.089592
0.8663762,0.964893,6.912271,6.617775,9.617976,46.523010,82.053360
0.8683774,0.976864,6.931426,6.612987,9.629668,46.628147,81.977989
0.8703788,0.967287,6.931426,6.591439,9.613915,46.716053,82.055626
0.8723801,0.976864,6.929031,6.579467,9.604953,46.763783,81.975250
0.8743814,0.979258,6.936214,6.581861,9.612020,46.783794,81.964058
0.8763827,0.979258,6.924243,6.572284,9.596823,46.777004,81.950348
0.8783840,0.960104,6.926637,6.555524,9.585145,46.848843,82.108490
0.8803852,0.962498,6.931426,6.574678,9.601951,46.786160,82.094452
0.8823866,0.964893,6.924243,6.572284,9.595367,46.768841,82.066925
0.8843880,0.969681,6.914666,6.550736,9.574185,46.826633,82.017159
0.8863896,0.976864,6.905088,6.555524,9.571280,46.770988,81.947792
0.8883910,0.991230,6.924243,6.536370,9.573495,46.940540,81.853256
0.8903923,0.986441,6.919454,6.526793,9.562998,46.960304,81.886551
0.8923938,0.984047,6.914666,6.531582,9.562558,46.918568,81.900452
0.8943949,0.972076,6.912271,6.514822,9.548159,46.975437,81.994965
0.8963987,0.981653,6.914666,6.490879,9.534556,47.095837,81.919899
0.8984001,0.981653,6.905088,6.481302,9.521091,47.099201,81.908844
0.9004015,0.986441,6.912271,6.464542,9.515401,47.205044,81.878235
0.9024029,0.976864,6.914666,6.438205,9.498281,47.325825,81.958794
0.9044043,0.981653,6.917060,6.450176,9.508635,47.285210,81.922661
0.9064056,0.981653,6.914666,6.428628,9.492287,47.371067,81.919899
0.9084069,0.974470,6.905088,6.426234,9.482948,47.338787,81.967270
0.9104083,0.974470,6.924243,6.428628,9.498526,47.405704,81.989197
0.9124097,0.976864,6.912271,6.450176,9.504659,47.263077,81.956047
0.9144109,0.991230,6.902694,6.466936,9.510572,47.158440,81.828171
0.9164122,0.984047,6.888329,6.464542,9.497774,47.106514,81.869896
0.9184135,0.974470,6.883540,6.481302,9.504735,47.007515,81.942451
0.9204149,0.986441,6.885934,6.478908,9.506072,47.034748,81.847588
0.9224163,0.964893,6.883540,6.495667,9.513561,46.938751,82.020615
0.9244177,0.955316,6.893117,6.505245,9.526064,46.930183,82.109650
0.9264191,0.945739,6.900300,6.505245,9.530308,46.954029,82.195801
0.9284205,0.945739,6.888329,6.529187,9.538017,46.800289,82.182404
0.9304219,0.957710,6.888329,6.541159,9.547410,46.754650,82.084694
0.9324233,0.938556,6.881146,6.536370,9.537044,46.735561,82.233055
0.9344245,0.943344,6.895512,6.538764,9.549524,46.786293,82.209976
0.9364258,0.979258,6.878752,6.560313,9.555829,46.644367,81.897820
0.9384272,0.976864,6.852415,6.574678,9.546531,46.472855,81.886719
0.9404287,0.967287,6.847626,6.605804,9.563591,46.312538,81.959671
0.9424299,0.986441,6.852415,6.624959,9.582209,46.260460,81.808250
0.9444313,0.993624,6.835655,6.670450,9.602519,46.000168,81.729469
0.9464327,0.986441,6.833261,6.715941,9.631738,45.791454,81.785599
0.9484340,1.005595,6.833261,6.787769,9.683929,45.498230,81.628334
0.9504353,0.988836,6.833261,6.806923,9.695641,45.407471,81.765930
0.9524367,0.993624,6.854809,6.835655,9.731489,45.378002,81.752258
0.9544384,0.981653,6.850020,6.881146,9.758924,45.161308,81.844666
0.9564377,0.981653,6.861991,6.885934,9.770704,45.190399,81.858704
0.9584391,0.984047,6.881146,6.914666,9.804647,45.150764,81.861526
0.9604404,1.005595,6.869174,6.941003,9.817041,45.005722,81.671486
0.9624417,1.000807,6.864386,6.967340,9.831848,44.874813,81.704895
0.9644431,1.005595,6.883540,6.993677,9.864373,44.847740,81.688629
0.9664444,0.993624,6.888329,7.008042,9.876690,44.801384,81.791847
0.9684458,1.015172,6.890723,7.024802,9.892446,44.755493,81.619209
0.9704472,1.005595,6.866780,7.027196,9.876507,44.642399,81.668625
0.9724485,0.996018,6.869174,7.048745,9.892544,44.558773,81.749710
0.9744498,1.005595,6.883540,7.043956,9.900084,44.642532,81.688629
0.9764512,1.007990,6.888329,7.067899,9.920702,44.566257,81.674828
0.9784526,1.012778,6.895512,7.075082,9.931293,44.569241,81.644424
0.9804539,1.005595,6.854809,7.055928,9.888667,44.476589,81.654282
0.9824553,1.015172,6.866780,7.051139,9.894534,44.550716,81.590408
0.9844566,1.005595,6.866780,7.063111,9.902092,44.496372,81.668625
0.9864578,0.993624,6.854809,7.051139,9.884041,44.488895,81.752258
0.9884592,0.988836,6.854809,7.046351,9.880145,44.505520,81.791466
0.9904606,0.979258,6.845232,7.051139,9.875966,44.441185,81.858673
0.9924616,0.984047,6.854809,7.034379,9.871132,44.551399,81.830673
0.9944631,0.984047,6.838049,7.031985,9.857793,44.492451,81.810928
0.9964644,0.986441,6.852415,7.041562,9.874829,44.513775,81.808250
0.9984657,0.986441,6.845232,7.031985,9.863015,44.523323,81.799767
1.0004671,0.984047,6.838049,7.005648,9.839023,44.599937,81.810928
1.0024685,0.984047,6.838049,7.005648,9.839023,44.599937,81.810928
1.0044698,0.957710,6.842837,6.991282,9.829530,44.663048,82.032745
1.0064712,0.945739,6.845232,6.993677,9.831741,44.656239,82.133804
1.0084724,0.955316,6.854809,6.979311,9.829131,44.759888,82.066116
1.0104737,0.962498,6.857203,6.979311,9.831501,44.773815,82.009987
1.0124751,0.950527,6.852415,6.984099,9.830399,44.727692,82.102661
1.0144764,0.960104,6.871569,6.964945,9.831110,44.890266,82.046051
1.0164776,0.957710,6.850020,6.967340,9.817525,44.790798,82.040993
1.0184790,0.962498,6.835655,6.967340,9.807976,44.734573,81.985123
1.0204803,0.936161,6.828472,6.974523,9.805529,44.660461,82.193596
1.0224812,0.952921,6.845232,6.941003,9.795038,44.876900,82.074814
1.0244825,0.972076,6.845232,6.936214,9.793529,44.907726,81.917603
1.0264839,0.960104,6.842837,6.917060,9.777113,44.970181,82.013084
1.0284853,0.972076,6.828472,6.897906,9.754694,44.997543,81.898026
1.0304867,0.972076,6.821289,6.873963,9.732742,45.067604,81.889610
1.0324881,0.976864,6.816500,6.845232,9.709590,45.170696,81.844543
1.0344895,0.950527,6.840443,6.840443,9.720434,45.273945,82.089012
1.0364908,0.948133,6.830866,6.826077,9.703351,45.293423,82.097763
1.0384921,0.943344,6.850020,6.811712,9.706291,45.429756,82.158882
1.0404935,0.938556,6.830866,6.804529,9.687272,45.378555,82.176590
1.0424948,0.969681,6.814106,6.811712,9.683581,45.297237,81.900902
1.0444961,0.957710,6.833261,6.790164,9.680753,45.459873,82.021729
1.0464975,0.962498,6.828472,6.778192,9.669453,45.493492,81.976807
1.0484986,0.950527,6.850020,6.780586,9.685176,45.565014,82.099930
1.0505000,0.945739,6.838049,6.797346,9.687995,45.442421,82.125641
1.0525017,0.943344,6.833261,6.806923,9.691107,45.381039,82.139893
1.0545030,0.950527,6.840443,6.818895,9.705281,45.364323,82.089012
1.0565044,0.952921,6.845232,6.814106,9.705529,45.405479,82.074814
1.0585058,0.960104,6.842837,6.821289,9.709593,45.369587,82.013084
1.0605072,0.938556,6.857203,6.835655,9.727708,45.356018,82.206268
1.0625088,0.928979,6.854809,6.838049,9.726784,45.330814,82.282173
1.0645101,0.936161,6.871569,6.838049,9.739290,45.403500,82.241959
1.0665113,0.931373,6.878752,6.833261,9.740541,45.450291,82.289131
1.0685128,0.926584,6.871569,6.802135,9.713190,45.549023,82.320374
1.0705140,0.926584,6.871569,6.792558,9.706485,45.589375,82.320374
1.0725154,0.919402,6.857203,6.794952,9.697314,45.516445,82.363426
1.0745169,0.905036,6.871569,6.785375,9.699426,45.607918,82.496910
1.0765181,0.919402,6.873963,6.768615,9.690759,45.696358,82.381828
1.0785193,0.940950,6.876357,6.756643,9.686171,45.768780,82.208130
1.0805207,0.938556,6.873963,6.747066,9.677560,45.798267,82.225037
1.0825225,0.950527,6.871569,6.727912,9.663683,45.876614,82.124397
1.0845238,0.943344,6.869174,6.715941,9.652944,45.913769,82.180481
1.0865251,0.948133,6.861991,6.708758,9.643304,45.917709,82.133156
1.0885262,0.938556,6.859597,6.706364,9.638998,45.912731,82.208954
1.0905275,0.938556,6.878752,6.694392,9.644325,46.042263,82.230385
1.0925288,0.912219,6.876357,6.665661,9.620159,46.141106,82.443253
1.0945301,0.936161,6.876357,6.663267,9.620801,46.164551,82.247299
1.0965314,0.933767,6.888329,6.672844,9.635758,46.170994,82.280159
1.0985328,0.926584,6.917060,6.663267,9.649011,46.325169,82.370285
1.1005342,0.897853,6.907483,6.677632,9.649364,46.209126,82.594063
1.1025355,0.912219,6.905088,6.677632,9.648998,46.207043,82.474335
1.1045365,0.905036,6.909877,6.663267,9.641816,46.284336,82.538040
1.1065379,0.909824,6.926637,6.656084,9.649328,46.385906,82.516953
1.1085393,0.928979,6.895512,6.684815,9.648722,46.146347,82.327187
1.1105415,0.962498,6.888329,6.699181,9.656837,46.074368,82.045624
1.1125425,0.976864,6.864386,6.713547,9.651205,45.923561,81.900681
1.1145438,0.998413,6.857203,6.701575,9.639977,45.957977,81.715912
1.1165451,0.993624,6.835655,6.720729,9.637513,45.785141,81.729469
1.1185465,1.005595,6.850020,6.761432,9.677343,45.678257,81.648529
1.1205475,1.000807,6.845232,6.859597,9.742324,45.242897,81.682007
1.1225486,1.000807,6.845232,6.859597,9.742324,45.242897,81.682007
1.1245500,0.998413,6.818895,6.895512,9.748960,44.983742,81.670029
1.1265516,1.000807,6.816500,6.926637,9.769575,44.846317,81.647438
1.1285530,0.998413,6.806923,6.952974,9.781354,44.696728,81.655579
1.1305543,1.005595,6.792558,6.967340,9.782325,44.582733,81.578888
1.1325556,1.000807,6.802135,6.981705,9.798717,44.560318,81.630051
1.1345570,1.007990,6.782980,6.984099,9.787876,44.475838,81.547379
1.1365583,0.986441,6.768615,6.964945,9.762053,44.481934,81.708229
1.1385597,0.986441,6.744672,6.941003,9.728371,44.481190,81.679207
1.1405610,0.986441,6.756643,6.914666,9.717916,44.639820,81.693741
1.1425624,0.991230,6.732701,6.883540,9.679614,44.672428,81.624725
1.1445638,1.003201,6.720729,6.866780,9.660604,44.699768,81.510162
1.1465652,1.007990,6.737489,6.840443,9.654091,44.882626,81.491142
1.1485665,1.010384,6.727912,6.850020,9.654452,44.804180,81.459267
1.1505679,1.005595,6.739883,6.818895,9.640258,44.981480,81.514030
1.1525692,1.000807,6.744672,6.797346,9.627883,45.089104,81.559761
1.1545706,0.984047,6.756643,6.771009,9.615984,45.239811,81.713623
1.1565719,0.960104,6.775798,6.739883,9.605168,45.436974,81.935097
1.1585739,0.967287,6.797346,6.732701,9.616071,45.560886,81.900978
1.1605752,0.955316,6.790164,6.732701,9.609797,45.524200,81.991554
1.1625764,0.964893,6.792558,6.720729,9.604065,45.590668,81.915138
1.1645788,0.960104,6.790164,6.689604,9.580132,45.710918,81.951935
1.1665801,0.957710,6.826077,6.684815,9.602046,45.878155,82.013443
1.1685815,0.938556,6.823683,6.699181,9.608463,45.795876,82.168457
1.1705819,0.928979,6.826077,6.696786,9.607564,45.810581,82.250084
1.1725837,0.928979,6.840443,6.703969,9.622779,45.838989,82.266159
1.1745850,0.924190,6.833261,6.691998,9.608871,45.857956,82.297554
1.1765862,0.928979,6.842837,6.689604,9.614480,45.910255,82.268829
1.1785874,0.940950,6.869174,6.668056,9.619454,46.117287,82.200081
1.1805892,0.950527,6.861991,6.670450,9.616929,46.083015,82.113541
1.1825906,0.945739,6.883540,6.668056,9.630187,46.178669,82.177032
1.1845919,0.960104,6.893117,6.682421,9.648399,46.164219,82.070602
1.1865935,0.960104,6.881146,6.684815,9.641511,46.105164,82.056984
1.1885949,0.979258,6.888329,6.670450,9.638616,46.207020,81.908936
1.1905963,0.981653,6.885934,6.689604,9.650416,46.116581,81.886635
1.1925980,0.981653,6.883540,6.694392,9.652028,46.086334,81.883850
1.1945992,0.972076,6.876357,6.691998,9.644276,46.061737,81.953705
1.1966008,0.984047,6.895512,6.694392,9.660813,46.136478,81.878250
1.1986022,0.969681,6.888329,6.703969,9.660877,46.058014,81.987030
1.2006036,0.976864,6.883540,6.701575,9.656527,46.052860,81.922913
1.2026049,0.981653,6.888329,6.713547,9.668735,46.024052,81.889412
1.2046063,0.993624,6.876357,6.727912,9.671421,45.921059,81.777748
1.2066077,1.024750,6.893117,6.735095,9.691578,45.977318,81.544182
1.2086093,1.017567,6.905088,6.737489,9.701002,46.011436,81.616959
1.2106106,0.991230,6.902694,6.744672,9.701563,45.955643,81.828171
1.2126120,1.019961,6.907483,6.742278,9.706285,46.002247,81.600380
1.2146133,1.017567,6.914666,6.749461,9.716134,45.999451,81.628403
1.2166147,1.005595,6.912271,6.754249,9.716512,45.962337,81.722694
1.2186153,1.005595,6.900300,6.768615,9.717999,45.852898,81.708534
1.2206174,1.012778,6.917060,6.759038,9.723992,45.965706,81.670090
1.2226188,0.998413,6.888329,6.785375,9.720453,45.729134,81.752831
1.2246195,1.005595,6.888329,6.773404,9.712842,45.783962,81.694321
1.2266209,0.998413,6.869174,6.780586,9.703543,45.671253,81.730156
1.2286222,0.991230,6.859597,6.792558,9.704404,45.577335,81.777527
1.2306236,0.984047,6.852415,6.797346,9.701951,45.523521,81.827858
1.2326250,0.969681,6.852415,6.797346,9.700504,45.515129,81.945587
1.2346263,0.974470,6.859597,6.763826,9.682614,45.688915,81.914696
1.2366277,0.967287,6.850020,6.742278,9.660059,45.736908,81.962440
1.2386291,0.964893,6.840443,6.754249,9.661395,45.645424,81.971001
1.2406304,0.972076,6.826077,6.715941,9.625182,45.753487,81.895218
1.2426318,0.969681,6.823683,6.713547,9.621572,45.752445,81.912117
1.2446331,0.974470,6.821289,6.715941,9.622028,45.735191,81.869896
1.2466335,0.960104,6.838049,6.703969,9.624132,45.846813,82.007568
1.2486348,0.948133,6.828472,6.696786,9.611135,45.831272,82.095024
1.2506362,0.945739,6.828472,6.703969,9.615906,45.799206,82.114738
1.2526373,0.943344,6.845232,6.735095,9.649280,45.734085,82.153465
1.2546386,0.943344,6.838049,6.708758,9.625812,45.816788,82.145332
1.2566397,0.955316,6.833261,6.711152,9.625260,45.793720,82.041420
1.2586410,0.967287,6.864386,6.737489,9.666913,45.816078,81.979042
1.2606423,0.969681,6.854809,6.744672,9.665365,45.747742,81.948364
1.2626437,0.952921,6.859597,6.754249,9.673779,45.717098,82.091202
1.2646450,0.974470,6.869174,6.782980,9.702782,45.647091,81.925819
1.2666463,0.967287,6.852415,6.771009,9.681828,45.624931,81.965210
1.2686473,0.967287,6.845232,6.794952,9.693514,45.494381,81.956894
1.2706487,0.955316,6.828472,6.806923,9.688904,45.368183,82.035904
1.2726500,0.948133,6.840443,6.830866,9.713462,45.312710,82.108688
1.2746514,0.955316,6.826077,6.869174,9.731059,45.097534,82.033150
1.2766528,0.940950,6.811712,6.864386,9.716203,45.050072,82.135101
1.2786542,0.945739,6.826077,6.873963,9.733505,45.072086,82.112007
1.2806547,0.943344,6.821289,6.888329,9.740069,44.991188,82.126274
1.2826560,0.957710,6.838049,6.900300,9.761673,45.018631,82.027245
1.2846574,0.950527,6.835655,6.921848,9.774542,44.915352,82.083542
1.2866586,0.933767,6.845232,6.907483,9.769464,45.004742,82.232147
1.2886600,0.919402,6.828472,6.900300,9.751280,44.957573,82.331680
1.2906613,0.924190,6.845232,6.895512,9.760092,45.049088,82.310860
1.2926627,0.912219,6.840443,6.890723,9.752224,45.042698,82.404045
1.2946641,0.914613,6.840443,6.905088,9.762604,44.984352,82.384338
1.2966655,0.914613,6.842837,6.909877,9.767668,44.974335,82.386971
1.2986668,0.926584,6.828472,6.919454,9.765523,44.882168,82.272491
1.3006682,0.945739,6.814106,6.943397,9.774315,44.734833,82.098328
1.3026693,0.972076,6.811712,6.955369,9.783736,44.690891,81.878357
1.3046707,0.960104,6.806923,6.957763,9.780924,44.654285,81.971497
1.3066721,0.962498,6.811712,6.964945,9.789601,44.645874,81.957321
1.3086735,0.948133,6.809318,7.000860,9.812125,44.480362,82.073074
1.3106748,0.962498,6.821289,7.008042,9.826955,44.508633,81.968468
1.3126762,0.955316,6.802135,7.027196,9.826655,44.347309,82.005470
1.3146777,0.945739,6.809318,7.046351,9.844404,44.293480,82.092834
1.3166794,0.974470,6.806923,7.027196,9.831850,44.378273,81.852966
1.3186808,0.993624,6.787769,7.015225,9.811956,44.359505,81.671936
1.3206820,0.996018,6.799740,7.020014,9.823905,44.390812,81.666641
1.3226833,1.007990,6.809318,6.998465,9.816382,44.525593,81.579605
1.3246847,1.010384,6.809318,7.017620,9.830294,44.448769,81.559891
1.3266869,0.998413,6.821289,7.003254,9.827125,44.549446,81.672913
1.3286881,0.998413,6.811712,7.015225,9.829020,44.461124,81.661369
1.3306893,0.984047,6.845232,7.010437,9.847425,44.609829,81.819405
1.3326908,0.952921,6.842837,6.972128,9.815450,44.738892,82.072075
1.3346920,0.957710,6.859597,6.974523,9.829306,44.800541,82.051964
1.3366940,0.955316,6.869174,6.974523,9.835759,44.838379,82.082497
1.3386954,0.933767,6.857203,6.960157,9.815138,44.836254,82.245544
